Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count
3AXLY0J0CA1L,"JLab Audio JBuddies Studio Volume Safe, Folding, Over-ear Kids Headphones with Mic - Gray / Blue","FITS AGES 6 YEARS OLD AND UP. LIFETIME WARRANTY. ***The Wirecutter's corded headphone pick for older kids and safe listening*** Comfort for home or school. Style to suit any teen. JLab's Over-Ear Cloud Foam cushions offer ultimate comfort for homework session focus? without the rock-star price tag. The smooth-sliding metal adjustments and feather-light build give the long-lasting, all-day comfort kids require. Not to mention they're tested and approved for safe listening for kids with their built in volume-limiter at 85db. OVER EAR COMFORT Over Ear design with comfy Eco Leather? Cushions and padded headband offer all-day comfort for all ages, from grade school tykes to teens. VOLUME SAFE What would great style be without performance? The JBuddies offer safe-volume control, with built-in volume regulators, to ensure kids never rock out past 85db. And each pair is still designed with JLab's high-performance sound standards in mind. ADJUST AND FOLD Whenever, Wherever: Hook up the tangle free, braided-nylon cord equipped with an in-line mic for taking calls, firing up your tunes, pausing them and controlling the tracks on your mix. The 90 degree jack rocks with all devices and cases. And the compact, adjustable headband fits growing kids from ages 6-16. MUSIC TO-GO Built for everyone who loves to rock n? roll, the smooth-sliding metal adjustments and feather-light build are ready to hit the road. The plush circular ear cups rotate 80 degrees and fold up in the palm of your hand so you can bring them wherever life takes you, on or off tour. Compact, adjustable headband fits growing kids from ages 6-16.JLab Audio JBuddies Studio Volume Safe, Folding, Over-ear Kids Headphones with Mic - Gray / Blue",https://walmart.com/ip/3AXLY0J0CA1L,Electronics,/Over-Ear and On-Ear Headphones,$14.88,4.5,95 ratings
7CAEMKIUOJ8N,JBL Go 2 Bluetooth Portable Waterproof Speaker,,https://walmart.com/ip/7CAEMKIUOJ8N,Gifts & Registry,/Gift Finder,$34.00,4.5,608 ratings
6JLMWZ1T6PLT,onn. Medium Rugged Bluetooth Speaker with LED Lighting,,https://walmart.com/ip/6JLMWZ1T6PLT,Electronics,/Only at Walmart Electronics,$35.88,4.6,130 ratings
3KHFKPQQGXLU,Bose SoundSport Wireless Sports Bluetooth Earbuds,,https://walmart.com/ip/3KHFKPQQGXLU,Electronics,/Wireless and Bluetooth Headphones,$129.00,4.4,369 ratings
2ILVQ48Z3Y2O,onn. True Wireless Sport Earphones,,https://walmart.com/ip/2ILVQ48Z3Y2O,Electronics,/Wireless and Bluetooth Headphones,$39.88,4.3,205 ratings
4HSXRFCJ5ZOG,Apple EarPods with Remote and Mic MD827LLA,"Enjoy your favorite music while on the go with these Apple EarPods with Remote and Mic MD827LLA. Their design is defined by the geometry of the ear, allowing them to provide a more comfortable fit for a wide range of people in comparison to other earbud-style headphones. The Apple Earpods earphones with mic have a lightweight design that makes them easy to bring with you while you are traveling. The speakers inside these devices have been engineered to minimize sound loss and maximize sound output. This means you get excellent quality audio that is just as impressive as expected from high-end headphones. The Earpods with remote enable you to adjust the volume and control the playback of music and videos. You can answer or end calls with a pinch of the cord. They make a useful addition to your iPod's or iPhone's accessories. The convenient storage case keeps them protected when not in use. These Apple EarPods with Remote and Mic MD827LLA will help you get the most out of your device. Apple EarPods with Remote and Mic MD827LLA:    Deeper, richer bass tones Greater protection from sweat and water Control music and video playback Answer and end calls Comes with a storage case Apple Earpods Earphones with mic provide high-quality sound  ",https://walmart.com/ip/4HSXRFCJ5ZOG,Electronics,/Headphones,$10.50,3.8,1006 ratings
78UHRGH8IQKN,"Sylvania 10.1"" Quad Core Tablet/Portable DVD Player Combo, 1GB/16GB, Android 8.1, (SLTDVD1023)","Sylvania loaded up this model with a host of awesome features. From the built in DVD player to the powerful 1.3GHZ Quad-Core processor, you can use this tablet/DVD player for fun and for work at the touch of a button! Use anywhere there is Wi-Fi . The on board memory is 16GB. Comes with Built in camera. With the Google Play app so you can start shopping, downloading and listening right out of the box!  10.1"" ANDROID 9 OS TABLET/DVD COMBO BUILT-IN DVD PLAYER ALLOWS YOU TO PLAY DVD, VCD, CD, MP3 COMPATIBLE DISC PLAY GAMES FROM THE BUILT-IN GOOGLE PLAY STORE OR MEDIA FROM POPULAR VIDEO STREAMING APPS POWERFUL 1.3GHZ QUAD-COREMTK8167 ARM CORTEX A53 PROCESSOR 16GB OF ONBOARD STORAGE TO PRE-DOWNLOAD MEDIA FROM STREAMING SERVICES RAM: 1GB DDR3 10 POINT MULTI-TOUCHSCREEN, 1024 X 600 IPS RESOLUTION GOOGLE VOICE SEARCH BLUETOOTH ASPECT RATIO 16:9 TWO BUILT-IN SPEAKERS 0.3MP FRONT CAMERA WI-FI READY: 802.11 B/G/N  MICRO USB PORT AND USB5V/2A CHARGING MICRO TF PORT BUILT IN MICROPHONE 3.55MM EARPHONE JACK G-SENSOR 4 HR RECHARGEABLE LITHIUM ION BATTERY: UP TO 6 HOURS OF TABLET RUNTIME & UP TO 3 HOURS DVD RUNTIME ACCESSORIES: CAR CHARGER AND USB CABLE ",https://walmart.com/ip/78UHRGH8IQKN,Electronics,/Portable DVD Players,$69.99,3.0,85 ratings
3XSR1UUM5K9K,"JLab Audio JBuddies Studio Volume Safe, Folding, Over-ear Kids Headphones with Mic - Graphite/Purple","FITS AGES 6 YEARS OLD AND UP. LIFETIME WARRANTY. ***The Wirecutter's corded headphone pick for older kids and safe listening*** Comfort for home or school. Style to suit any teen. JLab's Over-Ear Cloud Foam cushions offer ultimate comfort for homework session focus? without the rock-star price tag. The smooth-sliding metal adjustments and feather-light build give the long-lasting, all-day comfort kids require. Not to mention they're tested and approved for safe listening for kids with their built in volume-limiter at 85db. OVER EAR COMFORT Over Ear design with comfy Eco Leather? Cushions and padded headband offer all-day comfort for all ages, from grade school tykes to teens. VOLUME SAFE What would great style be without performance? The JBuddies offer safe-volume control, with built-in volume regulators, to ensure kids never rock out past 85db. And each pair is still designed with JLab's high-performance sound standards in mind. ADJUST AND FOLD Whenever, Wherever: Hook up the tangle free, braided-nylon cord equipped with an in-line mic for taking calls, firing up your tunes, pausing them and controlling the tracks on your mix. The 90 degree jack rocks with all devices and cases. And the compact, adjustable headband fits growing kids from ages 6-16. MUSIC TO-GO Built for everyone who loves to rock n? roll, the smooth-sliding metal adjustments and feather-light build are ready to hit the road. The plush circular ear cups rotate 80 degrees and fold up in the palm of your hand so you can bring them wherever life takes you, on or off tour. Compact, adjustable headband fits growing kids from ages 6-16.JLab Audio JBuddies Studio Volume Safe, Folding, Over-ear Kids Headphones with Mic - Graphite/Purple",https://walmart.com/ip/3XSR1UUM5K9K,Electronics,/Over-Ear and On-Ear Headphones,$14.88,4.6,107 ratings
6OUQYZVW0X8K,onn. Medium Indoor Bluetooth Speaker,,https://walmart.com/ip/6OUQYZVW0X8K,Electronics,/Portable Wireless & Bluetooth Speakers,$35.88,4.8,89 ratings
2T8PMS1DGM6F,GPX PC332B Portable CD Player,"Go back to the basics with this portable CD player. Listen to your favorite CDs and FM Radio Anywhere - Play CD discs and your favorite FM station on the go. 60-second skip protection, programmable tracks, an LCD display, and stereo earbuds come together to give you a pleasant listening experience. Dimensions: 5.67 x 5.67 x 1.34 in. CD player 60 second anti-skip protection for CDs Digital FM radio (PLL) - listen to your favorite FM stations Repeat 1 or ALL play Analog volume control Programmable tracks LCD display Low battery indicator Red LED radio indicator Stereo headphone jack DC power input: requires an AC/DC power adapter or 12V car power adapter (both not included) DC battery power: requires 2 AA batteries (not included) Includes: One set of stereo earbuds 90 Day Limited Warranty User's Guide ",https://walmart.com/ip/2T8PMS1DGM6F,Electronics,/CD Players,$19.99,3.3,250 ratings
0T81L9KE5NPR,Mini Wireless Earbuds Bluetooth 5.0 Earpiece Headphone - Noise Cancelling Sweatproof Headset with Microphone Built-in Mic and Portable Charging Case for iPhone Samsung Smartphones,"Why choose Cshidworld E7 Bluetooth Earbuds?  -Truly Wireless Stereo Earphones, No-cable convoluted, enjoy walk and jog freely -Every earbud can be used as a bluetooth headphone alone.  -Lightweight and small. every earbud weights around 5.0g,wearing cozily -One Button design, one press to pair / play / answer / reject a phone call -Bluetooth V5.0 + Cvc6.0 -Support iOS and Andriod Battery Displaying -Compatible to most bluetooth-enabled devices   Specifications:  Bluetooth: Bluetooth 5.0 Operating Distance: Up to 10m/33ft.(open space)  Earphone Weight (single): 5.0g Charge Port: Micro USB  Package:  ? E7 Bluetooth Earbuds ? Micro USB Charging Cable ? Charge case(350 mAH)   REAL WIRELESS SEPARATE STEREO: Cshidworld TWS technology to make wireless synchronous connection stereo pairing come true. Without any cord troubles you can enjoy sports and music to the full. It has privacy call design, when you have hands-free calls only the main headphone (Left) can transfer voice signal. STORAGE BOX WITH CHARGING FUNCTION: equipped with mini and portable 450 mAh battery charging box, each ear plug 55 mAh, each earbud working time is 2 hours, two is 4 hours, the maximum volume of continuous call or listen to music for 2 hours to 4 hours, it is standby time of 120 hours. Do not worry about the lack of battery power, will not lose any call or stop music. MULTI-FUNCTIONS CONNECTIVITY: Twins mode: use 2 earbuds simultaneously, which means you can share the same music/movies with someone, and can enjoy the stereo sound by using both earbuds; Single mode: choose the right one or the left one, in single earbud mode, each bluetooth headset can connect with two Bluetooth devices like your iPhone or Android phone, iPad, tablet, or laptop; COMFORTABLE AND SECURE FIT:  designed base on thousands people's ear data, perfect angle and 3 sizes of ear cap, suit for most peoples? ear, enjoy most comfortable, fitting, stable wear experience. After-sales Guarantee One Month No Reason Money-Back Guarantee and 12 Months Replacement Warranty, If You Are Not Satisfied with Your Purchase for Any Reason, Please Feel Free To Contact Us at the Buyer Center or Support Email, 24/7 Quick Reply. ",https://walmart.com/ip/0T81L9KE5NPR,Electronics,/Headphones,$25.99,4.0,473 ratings
